"","V1","V2","V3","V4","V5","V6","V7","V8"
"14",0.131406152831221,0.000223092236047376,0.0214871367109448,0.208228380366722,0.365367968857271,0.00509703509625946,0.150267114985886,0.117923118915647
"15",0.0749195577791332,0.000195303438956241,0.0102362200523819,0.335248545968938,0.287094169038345,0.00418298061193718,0.168454380385668,0.119668842724641
"16",0.0413143222902611,0.00020536465167269,0.00587309231476722,0.36460386959018,0.228472508807055,0.00371453858827808,0.220403546735906,0.13541275702188
"17",0.0611866121011948,0.000383487760929482,0.00616907296104687,0.151346878764163,0.406446292567039,0.00509985048450404,0.153827214383531,0.215540590977592
"18",0.0583982527274041,0.000405775749648816,0.00481535854101151,0.0393196296391604,0.478657973439946,0.00695594346327339,0.192012934539753,0.219434131899802
"19",0.0426705112210489,0.000376404807632332,0.00344659609909522,0.0554403381574416,0.4040415798423,0.00738379722742919,0.216646097652995,0.269994674992058
"20",0.0778168197503633,0.00069640575489258,0.00588978633290022,0.0367882872795945,0.374735701562841,0.0090884891099317,0.0217452110302085,0.473239299179268
"21",0.0642030925876609,0.000603843660514524,0.0047902352068585,0.00646802110707412,0.33609008535501,0.0100436264294685,0.0189972022635247,0.558803893389888
"22",0.054508398108281,0.000541559508474306,0.00389074292827638,0.00188196356845498,0.345784881466527,0.0116052864532839,0.0231723484180244,0.558614819548678
"23",0.0527862869271672,0.00045744331905361,0.00216699984995745,0.000521082738657334,0.431330131896974,0.0176426799258229,0.0139724700882737,0.481122905254094
"24",0.0574758757516491,0.000500390447797139,0.00241382085833786,0.000810457718228254,0.395811503719797,0.0151885944623003,0.0113333443654536,0.516466012676437
"25",0.0728335138989755,0.0005945726983377,0.00297494408192777,0.000394470278148091,0.564120830149599,0.022326916893939,0.0169768417071399,0.319777910291933
"26",0.0585236084321468,0.000425042049281695,0.00262414048323079,0.000437793758049854,0.44459794549136,0.0222918119211307,0.0158561250320425,0.455243532832758
"27",0.057439399047602,0.000390720561298017,0.00259178905352505,0.000158471037468102,0.452537224837878,0.0252997513756735,0.0149631194774112,0.446619524609144
"28",0.0518913554719987,0.00040910110644007,0.00250979703448538,0.000133118805434157,0.543603246422715,0.0227527769233445,0.0202930259569244,0.358407578278657
"29",0.0962902311872436,0.000677387458103965,0.00474274082561262,0.000406407159915884,0.545170314421925,0.00948424337433191,0.0131809807084851,0.330047694864382
"30",0.0390374970101534,0.000605779527062034,0.00362298102755412,0.000608280842486826,0.296890400642327,0.0127494596153834,0.0246987159073865,0.621786885427647
"31",0.0247776977549603,0.000414395012952938,0.00254317149117937,0.000599931896685906,0.250034763528111,0.0121533577028635,0.0233904155672235,0.686086267046023
"32",0.0183745841420436,0.00035838445832377,0.00202679045362897,0.000614965854990818,0.194015917518816,0.00818893081560308,0.0218251131657555,0.754595313590838
"33",0.00807276994808876,0.000233944039955018,0.00108384080884323,0.000611724060598359,0.182200130136178,0.00810427100168166,0.0247672345031427,0.774926085501513
"34",0.00620238033973017,0.00025960501647543,0.000909323748549979,0.000621714234597547,0.153179897218428,0.00832509033560645,0.0186558880145421,0.81184610109207
"35",0.00467608024119626,0.000265095812104905,0.00075468387322772,0.000393221273354093,0.11737660711271,0.00765706757427795,0.00752994344519811,0.861347300667931
"36",0.00396245272117698,0.000287213846192467,0.000711532496951068,0.000436336606074231,0.0984739927486567,0.00824211537387189,0.00391860784925439,0.883967748357822
"37",0.00272047838444353,0.000293923692281553,0.00048546813881284,0.000413725178184787,0.0820623961607498,0.00805025799784389,0.00370007061627888,0.902273679831405
"38",0.00193374928435155,0.00028466684444276,0.000417755563849375,0.000333502395508462,0.0629539414838802,0.00711616630311323,0.00299223908475168,0.923967979040103
"39",0.00253532272081058,0.000395234299872541,0.00077246025644613,0.000539701438533376,0.115530565000075,0.0127090563863985,0.00219155455937885,0.865326105338485
"40",0.00138080145481597,0.000271412360787124,0.000644683826311158,0.000492203929668828,0.0906543339650129,0.00891738818732824,0.00199809572058263,0.895641080555493
"41",0.0010921295013545,0.000265237421257554,0.000574438701046177,0.000476310670701315,0.0736358860637218,0.00789626851918538,0.00164673892074773,0.914412990201986
"42",0.000884185722594822,0.000260677563040823,0.000499149439174557,0.000493841434534521,0.0479915818695902,0.00710811166998971,0.000799127052142116,0.941963325248933
"43",0.000723801782575715,0.000267893896047997,0.000451447344143564,0.000475508777607522,0.038010081210282,0.00679193956441179,0.0008009393669069,0.952478388058024
"44",0.000932165117760273,0.000353546772018012,0.000621609866931575,0.000678230783986341,0.0354101455331666,0.00568851069978826,0.000409213028701822,0.955906578197647
"45",0.000494151774837397,0.000329511691011197,0.000466565025168894,0.00052591314655378,0.0317855021038476,0.00636455943102003,0.000601532588790561,0.95943226423877
"46",0.000179921242453933,0.00018460573005688,0.00016527472444968,0.000544109153594342,0.0222596696508785,0.00587718653783941,0.000645235625959263,0.970143997334768
"47",0.000221065586071926,0.000198302535208657,0.000218919790424369,0.000431066752744575,0.0164116482748791,0.00520425524930968,0.000546681366849223,0.976768060444512
"48",0.000199667018703358,0.000221105279505851,0.000213743386078045,0.000453592874344164,0.00893343944408574,0.00470396471280109,0.000591064485352608,0.984683422799129
"49",0.000633839054030813,0.000655627842888896,0.000762795659848013,0.0016227808823973,0.00779438016180067,0.0029636739384093,0.00101374983362772,0.984553152626997
"50",0.000490116544420665,0.000467580232454516,0.000477162417494196,0.0012850387216483,0.00617377102719153,0.00225530270698987,0.000896017928108245,0.987955010421693
"51",0.000190370369758447,0.000227059170053847,0.000285766017789321,0.00134242895479201,0.00225824914832417,0.00120779915019344,0.000870064418744281,0.993618262770345
"52",0.000222312172457102,0.000224419034209385,0.000293456007216951,0.000906951137768902,0.00153006367120677,0.00106150732179352,0.000724120446964454,0.995037170208383
"53",0.000262263540418955,0.000234098981515909,0.000309567903673689,0.000484603355625524,0.00101391263835793,0.00101867288259074,0.000570403833971961,0.996106476863845
"54",0.000324028552286246,0.000273594303577809,0.000354256341266382,0.000536082265327625,0.00063509086878997,0.000593392906212707,0.000571472636651294,0.996712082125888
"55",0.000405535760997344,0.000355543199334134,0.000430178604636452,0.00066778683289706,0.000758455531739483,0.000797194306912273,0.000785191807630051,0.995800113955853
"56",0.000424272499031021,0.000336217876797959,0.000384621465960604,0.000522587677404219,0.00041373597449811,0.000396615958322193,0.000468398298860801,0.997053550249125
"57",0.000377538154975922,0.000376545031687229,0.000340626733447193,0.000517145545863337,0.000577790826619468,0.000628593048773919,0.000792576021920345,0.996389184636713
"58",0.000385994649141266,0.000369457101824904,0.000423015896472064,0.000528485724396557,0.00078086749307159,0.000932397593521117,0.000956783985034786,0.995622997556538
"59",0.000465870834094528,0.00036215693881498,0.000505067305105717,0.000537727827043591,0.000656416690966728,0.00114250409591264,0.000388842402190564,0.995941413905871
"60",0.000522915709577054,0.000380034746036881,0.000547344854698168,0.0004405523321285,0.000831140770014426,0.00141962416937047,0.000546308367063169,0.995312079051111
"61",0.000433645936963042,0.000328110430812473,0.000471154546408295,0.000366745861536398,0.000633281155781833,0.00121865802476167,0.00056012058883432,0.995988283454902
"62",0.000349724257897963,0.000279842624697091,0.000332351667280326,0.000377816718848913,0.000603773793187333,0.00112779499178659,0.000518673921960407,0.996410022024341
"63",0.000329401676916681,0.000267482146804109,0.000340783667103962,0.000287926271306351,0.000436942736362954,0.000902836865805818,0.000513466316783727,0.996921160318916
"64",0.000219083211299557,0.000233034746955152,0.000235098667522247,0.000300576732399952,0.000429494262318269,0.000896686332750341,0.000514183889485543,0.997171842157269
"65",0.000316346609784035,0.000283340364075314,0.000345709906766228,0.00031854226408503,0.000551221352754023,0.00068169761664164,0.000727811664298184,0.996775330221595
"66",0.000334507782538837,0.000277277061592711,0.000343135522857039,0.000301533348655816,0.000414133151983787,0.00058975424869601,0.000552804882073454,0.997186854001602
"67",0.000443794971177974,0.000348756307735889,0.000451345145617887,0.000463203805928979,0.000459418382402911,0.000732896589640931,0.000393497275087905,0.996707087522407
"68",0.00063281886480268,0.00063813676636855,0.000436526130089835,0.00106010820569759,0.000447363699138937,0.00158673740736148,0.000228873015580981,0.99496943591096
"69",0.000660349389301004,0.000611430530967061,0.000458527083623423,0.0010323265592338,0.000580791890798773,0.00204156799492673,0.000338844139886496,0.994276162411263
"70",0.000617832669821546,0.000511684528635865,0.000461649877487857,0.00101573453010692,0.000586096422672587,0.00209827015573249,0.000324671194332777,0.99438406062121
"71",0.000360805491145155,0.000302862092119659,0.000389203045188124,0.000828211737147069,0.000439272670678374,0.0012224076883252,0.000371007751205677,0.996086229524191
"72",0.000224562786206832,0.000192780024279427,0.000392429336633352,0.000634064911413521,0.000383881958621399,0.000454397994691282,0.000537436614799244,0.997180446373355
"73",0.000787954179861119,0.000617539615660099,0.000955357791726701,0.000434042103075952,0.00180771456424375,0.00184360329007249,0.00232380771057412,0.991229980744786
"74",0.000380670926118635,0.000431876798476554,0.000935670962500532,0.000611582712384902,0.000828933518727002,0.000672018491956107,0.00341463380094991,0.992724612788886
"75",0.000323148123228982,0.000339939336808481,0.000604387881597542,0.000523380454334522,0.000725168533802,0.000697483432756142,0.00254872411008446,0.994237768127388
"76",0.00033697520709915,0.000314065366678665,0.00053417577675984,0.000462176242776734,0.000581690802574466,0.000657650590357261,0.00154439246728226,0.995568873546472
"77",0.00128398464950493,0.000941308649354392,0.00219317475042826,0.000995462559175212,0.00151535428697153,0.000665145431579774,0.00521609949903147,0.987189470173954
"78",0.00165618446017807,0.00117772143580275,0.00338823648438364,0.00172335594257533,0.00279053842449702,0.00145461419021315,0.00293961579976466,0.984869733262585
"79",0.0014393453643913,0.00139220659930224,0.00329719610229687,0.00240312084968957,0.000583009768638745,0.000953403987546057,0.000691748609364387,0.989239968718771
"80",0.00299113985412341,0.00280463776198082,0.00927758819872532,0.00196805454298581,0.00204258656281218,0.0015663811393278,0.00392607101074367,0.975423540929301
"81",0.00126718013517198,0.00114575573377907,0.00561919973941078,0.00152149308066057,0.00128929377537073,0.00112835708156037,0.00313849936038068,0.984890221093666
"82",0.000386716189469693,0.000574245393831895,0.00275134701011699,0.00124784672333944,0.000800554638508043,0.0010988141672453,0.00280741350194749,0.990333062375541
"83",0.000411324033681783,0.000479732472888755,0.00190274760294657,0.000746118256394846,0.000811921953244269,0.00122473658212757,0.00268587530202617,0.99173754379669
"84",0.000467784286914587,0.000463227403168085,0.00190361932616073,0.000877489412790066,0.00103556676983382,0.00166666260771342,0.00224815328206468,0.991337496911355
"85",0.000507767734955045,0.000468097853134082,0.00121307009093344,0.00082107350390479,0.0012332396419914,0.00218631326525745,0.00194329602023784,0.991627141889586
"86",0.000433875741392046,0.000407279003254983,0.000895330186609457,0.000631515369069968,0.000625587325512746,0.00187319846655092,0.000911276486168263,0.994221937421441
"87",0.000440836278467996,0.000381310545051482,0.000825968057871947,0.000630757777161185,0.000601900950860476,0.00183397243628869,0.000632491392821118,0.994652762561477
"88",0.000361139497830945,0.000310406632193968,0.000714688924108633,0.000629960050865272,0.000496459427088965,0.00129930677902514,0.000625086896566085,0.995562951792321
"89",0.000467726757421498,0.000368741316978358,0.000815608436217746,0.000429151539311306,0.000686026844251579,0.00169126854890862,0.000851668303487764,0.994689808253423
"90",0.000556577475317364,0.000581134977169751,0.0004261718696101,0.00053069342003985,0.0014126474970627,0.00473985507110272,0.00109022658078351,0.990662693108914
"91",0.000479510698099054,0.000456065007918383,0.000418594155122602,0.000485704114813524,0.00120574221853571,0.0043254544398603,0.00100170131463986,0.991627228051011
"92",0.000447660856690998,0.000425666622677412,0.000380241783619322,0.000506137078482414,0.00115108095458666,0.00456631071619957,0.000950864327034164,0.991572037660709
"93",0.000187991302872343,0.000304307616111417,0.000194689605243695,0.000471411704972128,0.000573552966261824,0.00419764484472934,0.000633326075964197,0.993437075883845
"94",0.000187161177110923,0.000288039627036918,0.000223610467216314,0.000500508822751463,0.000294240232043499,0.00286639370697448,0.000463697895997867,0.995176348070868
"95",0.000218937253474198,0.000306894931595178,0.000227440514593054,0.000351568936638699,0.000541545090407803,0.00423408937773186,0.000880112397328552,0.993239411498231
"96",0.000304742183230341,0.000320909158038389,0.000319782157041911,0.000315007570797412,0.000660991638276229,0.0039745159686955,0.00100094671621922,0.993103104607701
"97",0.000321280356307587,0.000309345631979482,0.000293188108801763,0.000352803279081969,0.000658542282624803,0.00345485610061383,0.00084769354590667,0.993762290694684
"98",0.00066209010818264,0.000587422951887887,0.000749694617487768,0.000537047549352983,0.0015706957016597,0.00423461240474491,0.00271289691720677,0.988945539749477
"99",0.000634788695757831,0.000549718450318389,0.000809950711108002,0.000658769326377745,0.00108944664963273,0.00265754729707206,0.00248110301682552,0.991118675852908
"100",0.000262648952385551,0.000284828118439812,0.000286894283920196,0.000283570742143421,0.000979409124785618,0.00247775099122732,0.0020408455399198,0.993384052247178
"101",0.000206553900188877,0.0002392024892242,0.000233951934816255,0.000308489019727294,0.000777190800830709,0.00223989840489373,0.00173283136750976,0.994261882082809
"102",0.000246564360847329,0.000328373419769171,0.00018155312952013,0.00037140555254637,0.000988378192152753,0.00376994304674685,0.00120023029428247,0.992913552004135
"103",0.000279715822268928,0.000288137946396076,0.000240083935283849,0.0003670245404016,0.000906892322076378,0.00297158204720822,0.00100972596373447,0.99393683742263
"104",0.000268124268587997,0.000302308616464251,0.000236921033279804,0.000394772389734446,0.000846640409193664,0.00316874572322254,0.000938055718245786,0.993844431841271
"105",0.000489016867057641,0.000888988416942971,0.000394036583191613,0.00153128209947897,0.0004827072981387,0.00476261879008529,0.000426322237016312,0.991025027708088
"106",0.000412320486544155,0.000619032585927415,0.000383508167446887,0.0012452570470709,0.000471454346433575,0.00392298697629057,0.000466579434180322,0.992478860956106
"107",0.00035780247826419,0.000470794196636554,0.000336876372870678,0.000884551754914424,0.000464389185924792,0.00323154965750975,0.000450561301129601,0.99380347505275
"108",0.000384978882294254,0.000475003722731875,0.000312337301814438,0.000953850736551802,0.000582301923846399,0.00211593696707718,0.000592289494370483,0.994583300971314
"109",0.000440493745083493,0.000421731078035587,0.000392798343091821,0.00053588548813112,0.000671783797209173,0.00234286738220714,0.00069986466306634,0.994494575503175
"110",0.000549147010683827,0.000498175360307792,0.000450007069671627,0.000509454323333935,0.000942780175760961,0.00335347799183128,0.000892603168317674,0.992804354900093
"111",0.00045424988013171,0.00040386058322299,0.00043772287678586,0.000516533443759151,0.000760131650289491,0.00238957121005627,0.000867842569102534,0.994170087786652
"112",0.000340845906667406,0.000396679487208801,0.000283373094401713,0.000570078229965951,0.000647128126642511,0.0027931691299369,0.000593490044586674,0.99437523598059
"113",0.00464205994117082,0.0041838383572921,0.00381564456017618,0.00219096142813943,0.0085696872580999,0.0154980941164481,0.00567610592282491,0.955423608415849
"114",0.00394654185220269,0.00188573070781044,0.00338379308481469,0.000354242263188609,0.00112661076003342,0.0118449710322937,0.000567098632485678,0.976891011667171
"115",0.0021370105173828,0.00121042046792995,0.00195890684724451,0.000356632582855984,0.0010686112517865,0.0114776411551188,0.000669862457459573,0.981120914720222
"116",0.00100977335685818,0.000769105575353022,0.000637708599278007,0.000294748567750077,0.000992736305934295,0.0104686848218661,0.000627446494009204,0.985199796278951
"117",0.00108827025861707,0.000716614130074559,0.00076841858845282,0.000362758933531756,0.00128735847702308,0.0101247011194195,0.000883508467449261,0.984768370025432
"118",0.000915618434440799,0.000576807200680438,0.00069907330125673,0.000356461216024164,0.00127498339149386,0.00999775386249364,0.000931762065392425,0.985247540528218
"119",0.000582467723209788,0.000401902430941472,0.00056353313002771,0.000368636798549145,0.000999750407918792,0.00713139502504834,0.000877340270093248,0.989074974214212
"120",0.000542411286630931,0.0003590942046475,0.000534217312871458,0.000350205172609846,0.000679602377602955,0.00684316131315633,0.000487977040397711,0.990203331292083
"121",0.000642410515070661,0.000506567019346586,0.000664574444395384,0.00061685063095809,0.000466581390821083,0.00619265766784734,0.00035373468373255,0.990556623647828
"122",0.00228169995309385,0.00253588982258801,0.00224844188593716,0.00359210132871303,0.000673864114465001,0.0109680966848406,0.00049053080720443,0.977209375403158
"123",0.00166661958114494,0.00209754686169197,0.00144829572512257,0.00248426719399236,0.000875838459187266,0.0143459129855081,0.000670546084177384,0.976410973109175
"124",0.00233670593915201,0.00324427102405827,0.00304384324638464,0.00479957332164785,0.00122714420088257,0.0101543069240761,0.00173040853721007,0.973463746806588
"125",0.00150023431743253,0.00195612915162638,0.00180591620198556,0.00312862016539269,0.00111108075404152,0.00956080030957339,0.00147985743951778,0.97945736166043
"126",0.000396709757966985,0.000803660796700881,0.000942313879771371,0.00277034862424051,0.000762848689340878,0.0094885715090091,0.00151126268052484,0.983324284062446
"127",0.000191965091896425,0.00044519430989567,0.00021142687884021,0.00132741417670513,0.000598957624207922,0.0090801284946898,0.000906229806306439,0.987238683617458
"128",0.000302684594508418,0.000610954153118319,0.00032940583692745,0.00191914282610024,0.000391154960112972,0.00864258799273679,0.000522731994849984,0.987281337641646
"129",0.000423658855977656,0.000654016402935474,0.000445086674843105,0.00140839970262283,0.000589230959133136,0.0113571778849033,0.000750169029103042,0.984372260490481
"130",0.000414675674224788,0.000551484044118368,0.000467002829238884,0.00128902914413609,0.000427657819757442,0.00541390170427457,0.000742004248978543,0.990694244535271
"131",0.000342723397020895,0.000401133327324937,0.000365733495975342,0.000735971416022908,0.000483803561132294,0.00522743992886998,0.000760682638232713,0.991682512235421
"132",0.000348626438355338,0.000372720535038989,0.000374561366072735,0.000644798375939154,0.000502046643394804,0.00492582188835451,0.000743404681244757,0.9920880200716
"133",0.000315762645975814,0.000310315532887236,0.00034507463137902,0.000474456096665486,0.000568793154851995,0.00457409860959907,0.000824846614822241,0.992586652713819
"134",0.000333272433128946,0.000319233243609383,0.000365118362003962,0.000450994821314642,0.00044432682239551,0.00406180433437922,0.000610385190342485,0.993414864792826
"135",0.000254621632502021,0.000347146408951133,0.000389696403188561,0.00067767625993276,0.00020317951175154,0.00173773263202039,0.000430629467412227,0.995959317684241
"136",0.000303970857674401,0.00035380677739971,0.00042056303693652,0.000687556362056712,0.00026047228388768,0.00130763301326344,0.000474482511085378,0.996191515157696
"137",0.000309794228405451,0.000726911997980908,0.000297342077600607,0.00133430764282561,0.000289878657836027,0.00269419370022078,0.000333793452746483,0.994013778242384
"138",0.000329261894273109,0.000553971770494462,0.000278968120506604,0.00107192467918782,0.00035368099056364,0.00191983941131498,0.000346337887231587,0.995146015246428
"139",0.000407651863317701,0.000395020440586331,0.000391118811912444,0.000566209270284269,0.000535001596831339,0.00171796048126044,0.000516856851975555,0.995470180683832
"140",0.000351180680187329,0.000341588800361824,0.000368851438941534,0.000508678857002781,0.000567528728302936,0.00177802722428729,0.000523688476452258,0.995560455794464
"141",0.000440216758330355,0.000424862328050183,0.000476510613572816,0.000660809725657657,0.000741678575817469,0.0020797383727192,0.000681127171798803,0.994495056454054
"142",0.000265210110627288,0.000301250205915796,0.000335684938202376,0.000539505163585888,0.000535923999247202,0.00166805197600531,0.000636995326670552,0.995717378279745
"143",0.000255020261214608,0.000307161756409002,0.000254950006281688,0.000506907522308999,0.00052646727518276,0.00146458169991211,0.000565377924928748,0.996119533553762
"144",0.000146737887712377,0.000181038019770189,0.000161861459279548,0.000298114868413109,0.000409004055775461,0.00128384682448378,0.000542111947598676,0.996977284936967
"145",0.000322893859216815,0.000229508235505448,0.000361903889695488,0.000228324597939805,0.000802709182061452,0.00135764378154955,0.000965919122110739,0.995731097331921
"146",0.000329225231594087,0.000267600479172633,0.000331923424015218,0.00028290865303382,0.000723658855393293,0.00113608024713407,0.000905802588744129,0.996022800520913
"147",0.000335450519947801,0.00030391854223497,0.000318058534951896,0.000337807304441445,0.000707207388646743,0.00128004323967078,0.000791302178195322,0.995926212291911
"148",0.000360989459427794,0.000324256455384757,0.000346101264500187,0.000397148028873388,0.000717315065257862,0.00141449381864587,0.000705233308746972,0.995734462599163
"149",0.000258836457974074,0.000299551915454798,0.000238124172317893,0.000375495266561488,0.000581234211131638,0.00150982601913272,0.000548030163057101,0.99618890179437
"150",0.000282959739833539,0.00030398833751652,0.000277798019265157,0.000380447193480222,0.000530108687307966,0.00149047261003962,0.000524151823108079,0.996210073589449
"151",0.000228200204628904,0.000314082028058194,0.000230395593275879,0.000425971238588069,0.000292338511807603,0.00141768597476289,0.000302852949764407,0.996788473499114
"152",0.000383146810136869,0.000462168579139248,0.000368254642364047,0.000553378536745007,0.000516274716337764,0.00210846170920203,0.000491348527641162,0.995116966478434
"153",0.000517611982598665,0.00117774671963316,0.000378339826608906,0.00115617995671248,0.00068455193667881,0.0050053342395836,0.00050464166848487,0.9905755936697
"154",0.000439714967589747,0.000791183262792218,0.000379279657145261,0.000861613832912483,0.00074122778276384,0.0046201388547531,0.000624015197119465,0.991542826444924
"155",0.00021237808623051,0.000835391696937612,0.000202038181881377,0.00128131034684256,0.000221124959438729,0.00443468716837061,0.000217552475986618,0.992595517084312
"156",0.000289063085342301,0.00075134460752398,0.000290653676889338,0.00130406147128084,0.000300422185291308,0.00399174784008178,0.000307281517758468,0.992765425615832
"157",0.000330927063612174,0.000580793913240027,0.000337696206300957,0.000866013542680893,0.000378107100178688,0.00407390311791267,0.000392835977454899,0.99303972307862
"158",0.000335150150177269,0.000692900477858372,0.000360718874226168,0.00119103903020095,0.000228198579595307,0.00360140255961017,0.00024428551852116,0.993346304809811
"159",0.000361396199237909,0.000701510430248932,0.000357923012251941,0.00131368421186904,0.000248747312140316,0.00398551236461261,0.000227116314495469,0.992804110155144
"160",0.000346474922877491,0.000848875207854619,0.000441833698836863,0.00137351133438472,0.000329637749255632,0.00607630446523925,0.000395178764816402,0.990188183856735
"161",0.000157527805924456,0.000404294803593476,0.000221746025440172,0.00105427656079299,0.000258417348075766,0.00562848587488728,0.000398875360140754,0.991876376221145
"162",0.000221590443993784,0.000366269161177556,0.000268988370469206,0.000806288277777685,0.000289577425786612,0.00521065672576737,0.000394317769491644,0.992442311825536
"163",0.000144799256789355,0.000297677600471751,0.000141137948114725,0.000412600442136761,0.000275865741179504,0.0078080826426762,0.000311791491118689,0.990608044877513
"164",0.000388277139841094,0.0004529309799848,0.000353083009750306,0.000339858063597619,0.000776299721750728,0.0145011408741971,0.000865207474719243,0.982323202736159
"165",0.00034233057581042,0.000488843634354269,0.000375269861594681,0.000387576612125363,0.000648478513009353,0.0165000131101307,0.00087382559178766,0.980383662101188
"166",0.000148803690181665,0.000212217672879104,0.000291559333417282,0.000401386596467338,0.000265711625754392,0.00362922442926849,0.00109232271215117,0.99395877393988
"167",0.000201307564082614,0.000247580863886255,0.000208028058224273,0.000283182328635223,0.000315492053826753,0.00281406620927675,0.00095201710964219,0.994978325812426
"168",0.000215863861195381,0.00027858060276389,0.000260793427851803,0.000237085880061777,0.00016076085148088,0.00190702322936429,0.000471056050170142,0.996468836097112
"169",0.000164947507133623,0.000216358479191605,0.000239907172627913,0.000273381249291072,0.000183651716952933,0.00108843276399291,0.000506788577975353,0.997326532532835
"170",0.00022093628282901,0.000234692445338692,0.000238863806720294,0.000224473693840612,0.000262123236949271,0.00119492279776397,0.000549438565544651,0.997074549171013
"171",0.000280299376552777,0.000285300205603325,0.000349181257848941,0.000342662452169172,0.000316413404910622,0.0008685636357789,0.000713155000159434,0.996844424666977
"172",0.000938583573513852,0.000923036096963823,0.00072174081509947,0.00061784686404817,0.00132773928616156,0.00306660162695073,0.00167397355556532,0.990730478181697
"173",0.00102296275293045,0.00091775825591604,0.000906151267059565,0.00052227914149098,0.000262445079597792,0.00230078997047572,0.000420023625772635,0.993647589906757
"174",0.000611714693006827,0.000578024754545165,0.000592859549710743,0.000420983337457536,0.000329851711486417,0.00228075999087672,0.000458761817316199,0.9947270441456
"175",0.00090667096290332,0.00143795476281286,0.00121223632869714,0.00141071351008952,0.00028363625093958,0.00212370171920232,0.000503806623749081,0.992121279841606
"176",0.000585056774029092,0.000908484302607486,0.000913867159033793,0.00116902016581863,0.00031444907680459,0.00188469371265097,0.000515060694093787,0.993709368114962
"177",0.000386096631575002,0.00145283430866412,0.00032947466533824,0.00219041331071007,0.000585723627865023,0.00108280518605572,0.000693779555871828,0.99327887271392
"178",0.000271549361500284,0.000991377259046624,0.000203186730504697,0.00141130664714628,0.000521883573974413,0.00108962317947058,0.000483874210270122,0.995027199038087
"179",0.000223912239959843,0.000610207308381622,0.000166285737677495,0.000490650664943302,0.000681569635929681,0.00160433936974503,0.000557950730597786,0.995665084312765
"180",0.000532665967918617,0.00121566552192494,0.000425928260150111,0.00102927401244723,0.00139335226678255,0.00295303359494249,0.000926398533536802,0.991523681842297
"181",0.00047928355471409,0.00101829236786239,0.000458916484214067,0.00108158184446996,0.000863213407893046,0.00218007987760746,0.000817047463296281,0.993101584999943
"182",0.000392019498388492,0.000928745912058613,0.000503010748107337,0.00125457959907559,0.000690974751428004,0.00164301449376013,0.00103488617968809,0.993552768817494
"183",0.000499316254647536,0.000966500879743997,0.00062862713365069,0.001425980445877,0.000874703177344413,0.00174996652074531,0.00129422650486279,0.992560679083128
"184",0.000616931719843126,0.000726995196000014,0.00234008551761911,0.00388375048623776,0.000348031065081274,0.000176512750352707,0.00383745861758293,0.988070234647283
"185",0.000518843152508998,0.000793370419731484,0.00109025536632032,0.004115787608674,0.000333657553685251,0.000361930956067823,0.0011640772760689,0.991622077666943
"186",0.000445653695740217,0.000630402604819823,0.00070426714885751,0.00325894259042704,0.000383944835037073,0.000376244555364348,0.00102086695520497,0.993179677614549
"187",0.000217972344134327,0.000270632174674543,0.000437256779085054,0.00171675624561169,0.000310470438214616,0.000305389629626236,0.000932542549209671,0.995808979839444
"188",0.000265900665309301,0.000293739572984924,0.000419485558406415,0.00125882454755306,0.000360572335924799,0.000414263747336583,0.000886433004519997,0.996100780567965
"189",0.000235730794930195,0.000286397073990759,0.000292716215996807,0.000883981328510605,0.000386174808353578,0.000494029449464425,0.000801143371179872,0.996619826957574
